"","posX","posY","angle","X00.14.bf.b1.97.8a","X00.14.bf.b1.97.90","X00.0f.a3.39.e1.c0","X00.14.bf.b1.97.8d","X00.14.bf.b1.97.81","X00.14.bf.3b.c7.c6","X00.0f.a3.39.dd.cd"
"531",2,6,135,-46.1075132463543,-49.0844335407545,-53.6727272727273,-63.3486592987101,-61.209599819679,-65.4704537938913,-68.6639439773782
"532",2,7,135,-47.5324723602051,-56.7902818403692,-50.9272727272727,-56.1042185142998,-63.3545948773941,-65.5387267917268,-67.7230348864692
"533",2,8,135,-46.6390861112774,-47.4318278506161,-53.3727272727273,-56.3057881558559,-61.2959634560426,-63.1820902176527,-59.6272727272727
"534",2,9,135,-49.355117860634,-49.9363829739594,-51.0636363636364,-59.6724003324816,-66.858637211476,-64.8142723665224,-64.9545454545455
"535",2,10,135,-43.48222704331,-46.6292318292755,-53.3272727272727,-63.3281230181941,-61.2744779582367,-65.7538783068783,-65.5818181818182
"536",2,11,135,-45.8713131545873,-49.2448272949146,-55.6545454545455,-62.5557881558559,-64.7116675145063,-67.4266055796056,-69.1181818181818
"537",2,12,135,-43.0028860195104,-41.9552113802769,-56.7545454545455,-61.0239699740377,-68.4309049964639,-69.8169083092833,-73.7909090909091
"538",2,13,135,-45.3123040177948,-42.3149488775035,-56.043626539131,-67.7138653039026,-71.6926597764185,-69.7229993085618,-75.9006152274838
"539",3,3,135,-52.9438768827179,-60.7928875305076,-48.8454545454545,-58.4879987480631,-57.0236956710548,-57.970544973545,-59.4181818181818
"540",3,7,135,-50.7621404731981,-58.21366537003,-50.3454545454545,-45.7235775636487,-58.3150642497033,-61.2003632154882,-60.4
"541",3,8,135,-47.5377345043589,-60.1409284285048,-52.8363636363636,-58.0625246026126,-60.249819678979,-64.9239992784993,-66.6727272727273
"542",4,3,135,-52.0408465796876,-59.6532716158699,-50.3599803509892,-58.1810988311835,-55.7227766955759,-57.6503632154882,-65.7775803410146
"543",4,7,135,-52.6868542701538,-57.9422216047762,-48.8363636363636,-50.047482067543,-59.6591403319396,-59.4675450637326,-66.7454545454545
"544",4,8,135,-47.8961087238414,-54.2896352522335,-47.0454545454545,-54.9917593818305,-58.8011981421972,-61.6563934283309,-57.6727272727273
"545",5,3,135,-54.2256132922377,-61.9292414980734,-47.4,-54.2105625506675,-52.9393503066698,-57.8245448532949,-55.5775803410146
"546",5,7,135,-50.2736267680093,-60.353261947072,-47.0090909090909,-49.7296926597502,-63.6739254149245,-55.3736360630111,-59.9090909090909
"547",5,8,135,-58.2531313364055,-63.0545744609391,-44.2,-55.7830608831286,-62.4455039683032,-61.3458177609428,-63.3272727272727
"548",6,3,135,-55.9051996329324,-60.9221000221873,-46.5409090909091,-54.3087639688452,-53.5455039683032,-58.3417267015392,-57.7545454545455
"549",6,7,135,-54.6316738982983,-62.3221000221873,-48.9454545454545,-50.9712231013145,-62.4655237374427,-62.5714537638288,-56.4454545454545
"550",6,8,135,-52.8772919883496,-68.6123721937586,-44.7363636363636,-55.8516351116995,-59.5904990260183,-57.6330901875902,-59.8636363636364
"551",7,3,135,-55.5711496099906,-64.9825034451454,-46.4727272727273,-55.2064095065111,-55.5591403319396,-53.970544973545,-58.1272727272727
"552",7,7,135,-56.2279269056596,-62.0214437652538,-45.2272727272727,-52.5354808156061,-58.8720874639668,-58.2816358225108,-60.2454545454545
"553",7,8,135,-56.0529677918088,-62.2493727494601,-51.9909090909091,-57.4383911584521,-62.1950444805638,-56.0836357623858,-57.5318181818182
"554",8,3,135,-53.5530495641072,-65.535089797688,-49.8272727272727,-54.6591563792343,-51.5177717532911,-52.5533631253006,-63.8136363636364
"555",8,7,135,-59.8961087238414,-71.5870488996908,-45.8272727272727,-49.6664487065029,-56.8118478355274,-56.8523631553632,-56.5409090909091
"556",8,8,135,-59.2955555788298,-63.9545551233433,-45.2636363636364,-53.9330608831286,-58.3189204726396,-57.9826357924483,-57.1181818181818
"557",9,3,135,-57.4146994035151,-65.1149585463013,-50.4636363636364,-57.4599412000123,-48.776862662382,-52.0412723063973,-64.4909090909091
"558",9,4,135,-57.3662686501058,-59.8781336219089,-46.3265856753102,-59.0410094539218,-55.0851690513367,-54.0945865188583,-64.2116300460845
"559",9,7,135,-55.6689995411654,-70.8058773060083,-48.0909090909091,-52.8603336104013,-61.1586808442002,-51.3270903679654,-60.0227272727273
"560",9,8,135,-58.1963540407365,-67.4201602577803,-44.2909090909091,-55.5285154285832,-59.0859535714729,-54.2230904882155,-51.7642515911201
"561",10,3,135,-59.9403752069743,-67.226008557395,-49.9909090909091,-56.1239699740377,-52.1055138528729,-51.3735448833574,-64.9
"562",10,4,135,-58.7832708221118,-72.5227562791209,-45.9090909090909,-58.8277306078051,-55.8146047619638,-51.5836357623858,-66.7321257955601
"563",10,5,135,-57.3796464879207,-67.6610790174873,-50.4727272727273,-54.9008502909214,-55.6971121753911,-52.0917267015392,-60.9727272727273
"564",10,6,135,-59.8917268138927,-68.5831597020789,-44.4454545454545,-56.9417593818305,-58.5064328283518,-53.0937266414141,-63.3479154553895
"565",10,7,135,-60.6418903584894,-67.2389886640978,-46.2090909090909,-53.9524199324775,-57.8770924062517,-51.9513631854257,-59.4048530682873
"566",10,8,135,-58.6505724060885,-67.3325034451453,-43.9,-53.1626880727355,-59.0398097944092,-57.7059086399711,-61.341216704651
"567",11,3,135,-59.4280904502563,-67.0734028672566,-52.0363636363636,-57.6897973298854,-53.132556836276,-50.1714537638288,-64.4272727272727
"568",11,4,135,-56.7437951104195,-70.8363926427573,-49.2527174482219,-60.4637018337797,-57.4282411256002,-50.6079085798461,-62.4727272727273
"569",11,5,135,-58.0236267680093,-61.9091102466867,-49.8727272727273,-56.1747547948157,-57.9489007035001,-51.4508176106301,-61.9957621591964
"570",11,6,135,-55.7283982783729,-70.340918759707,-46.0636363636364,-55.6905821506634,-61.2093700758093,-51.8958177609428,-61.9090909090909
"571",11,7,135,-56.8188359965687,-68.8097761724181,-47.6727272727273,-52.9706017506593,-57.1139155303547,-51.159908519721,-60.1275803410146
"572",11,8,135,-57.9595190316596,-66.3980699043909,-46.2818181818182,-46.8300850701393,-58.8877915224305,-52.0290903078403,-66.7006152274838
"573",12,3,135,-62.2105435493846,-69.5195040008468,-54.9363636363636,-58.1004578805324,-50.1077618687213,-49.5857268819144,-72.0869788638474
"574",12,4,135,-58.4691630857622,-69.5376858190286,-46.8181818181818,-56.1729562129935,-55.9050543651335,-53.001272005772,-70.7590909090909
"575",12,5,135,-59.7099904043729,-69.933150033281,-50.5618083573128,-58.9575867376782,-57.6036759019153,-54.2340901575277,-69.5982230691314
"576",12,6,135,-55.3490572545734,-69.5156244720328,-52.7545454545455,-59.2162852363801,-59.8018873738063,-51.5735448833574,-66.3090909090909
"577",12,7,135,-55.5463540407365,-67.4104227605537,-55.4636363636364,-48.5822760623506,-55.5984906386094,-49.5432722462722,-62.4181818181818
"578",12,8,135,-57.6851130628204,-66.492231273574,-53.6363636363636,-46.2546109246888,-57.2418774892366,-54.7165450937951,-67.2636363636364
"579",13,3,135,-58.9362749515314,-68.8185201093908,-51.7522935779817,-56.7226256199314,-52.6782534040032,-50.3968802485316,-71.0917431192661
"580",13,4,135,-58.3390861112774,-67.572746610323,-48.3363636363636,-56.8915959117077,-53.9452742244335,-47.5089085497835,-71.8503076137419
"581",13,5,135,-60.8607070939813,-71.3376858190286,-55.2545454545455,-58.1492806493653,-58.849819678979,-49.4038175204425,-67.0272727272727
"582",13,6,135,-56.8769648991561,-66.190291509167,-53.3090909090909,-59.0648245749058,-61.659599819679,-53.1310902477152,-72.1775803410146
"583",13,7,135,-56.9575950186526,-68.6714534340517,-51.1545454545455,-50.6547743948116,-56.6853137627124,-50.2513631854257,-71.841216704651
"584",13,8,135,-58.5432419654079,-68.7305636807383,-49.7163538118582,-50.5876063376741,-56.2545948773941,-59.3755448232323,-57.9457621591964
"585",14,3,135,-59.2417268138927,-71.677948321802,-55.5254447209491,-58.0028123428665,-48.3816378607971,-54.7033631253006,-72.4872864775893
"586",14,7,135,-56.3348677459254,-68.8039375416013,-53.4508894418983,-46.6004578805324,-56.2889402417791,-53.0857268819144,-71.0230348864691
"587",14,8,135,-57.8303222913799,-73.6838062902146,-52.7090909090909,-54.4113473714456,-56.4720874639668,-53.4674538840789,-62.9909090909091
"588",15,3,135,-57.0938768827179,-68.3811909312783,-50.7,-55.8204382805365,-50.1105187951578,-58.829181487494,-75.2048530682873
"589",15,7,135,-62.2804858359766,-67.5168983107083,-47.8545454545455,-48.3026488727437,-55.726862662382,-57.4442722162097,-67.9727272727273
"590",15,8,135,-61.6142087697249,-73.1299074238048,-51.8545454545455,-55.5035971636446,-57.446422943782,-55.7664539141414,-70.7642515911201
"591",16,3,135,-59.8393314281724,-73.8526443653299,-50.9636363636364,-55.4996730597543,-51.3646047619638,-57.7907267316017,-72.6457621591964
"592",16,7,135,-63.1574314740559,-77.006523894144,-56.6527174482219,-49.2933290233866,-54.2050543651335,-50.6109084896585,-66.5278879547565
"593",16,8,135,-58.0961087238414,-73.4325131139432,-51.3181818181818,-48.3303140104054,-57.6853631855611,-48.8624540343915,-75.3503076137419
"594",17,3,135,-59.4006541783869,-71.1461398087817,-55.7818181818182,-56.4721713922154,-51.7132262987456,-59.513454004329,-74.5957621591964
"595",17,7,135,-63.1871813593473,-76.7649585463013,-54.7272727272727,-48.7342381142957,-56.4139155303547,-59.3699993987494,-70.7827410230438
"596",17,8,135,-60.4214766991841,-75.1422602799677,-55.8636363636364,-52.5698169298813,-53.6916971682155,-56.585544522607,-78.4830486367857
"597",18,3,135,-65.4689995411654,-75.6786045787356,-56.2363636363636,-55.857750207801,-52.0129965548759,-55.5735448833574,-76.7
"598",18,7,135,-62.2256132922377,-75.1123818625565,-56.643626539131,-47.2724003324816,-60.1146047619638,-62.4269991883117,-71.4363636363636
"599",18,8,135,-57.0394132004708,-73.691613691832,-53.7454545454545,-48.9626880727355,-57.4143750180941,-60.0958177609428,-75.0606289778003
"600",19,3,135,-59.1282539948531,-75.5753523004615,-57.4527174482219,-52.3516351116995,-48.9098295635487,-62.1972721260221,-78.6197198868912
"601",19,7,135,-58.4164406108484,-69.3058676372104,-53.6545454545455,-47.5917593818305,-58.4175420094214,-63.0912723063973,-70.9363636363636
"602",19,8,135,-59.1258586091328,-71.4467863969174,-58.7363636363636,-51.4395683896192,-54.8518873738063,-59.6917267015392,-81.241216704651
"603",20,3,135,-64.5357479801305,-74.9006852633272,-59.1363636363636,-55.6350229350737,-52.2568923160912,-59.8509087902838,-78.2272727272727
"604",20,7,135,-61.8237085403076,-77.9026346965321,-59.0454545454545,-48.007750207801,-56.6384807540396,-57.8604540945166,-78.2463773866802
"605",20,8,135,-66.1688359965687,-76.1857750610152,-56.0090909090909,-50.2295291896274,-53.149819678979,-58.3664539141414,-76.4781955684984
"606",21,3,135,-61.3098268597762,-75.8422312735741,-59.9181818181818,-58.8686396987142,-54.7713982323577,-61.2826357924483,-80.8409090909091
"607",21,4,135,-65.7527224749137,-76.7006852633272,-56.6363636363636,-56.6899608000082,-49.3270924062517,-63.4694842171717,-78.8545454545455
"608",21,5,135,-65.5822463043869,-77.5389789952999,-61.5,-51.186429106507,-53.2277816378608,-63.2684538540164,-77.3593985228328
"609",21,6,135,-66.580567608275,-75.4643312957614,-57.5181818181818,-46.6269457870271,-51.4623073232668,-65.9089085497835,-78.1545454545455
"610",21,7,135,-65.0939586550163,-74.9182011557776,-56.1818181818182,-47.5986592987101,-55.0945849928244,-62.2069086099086,-81.1230348864691
"611",21,8,135,-62.9823088156084,-72.6123528561629,-57.6454545454545,-50.75814261819,-58.1489007035001,-63.2013327922078,-76.4048530682873
"612",22,3,135,-59.973790312606,-80.961928243271,-59.0454545454545,-58.1603336104013,-50.830948629188,-60.3321510040885,-79.4593985228328
"613",22,4,135,-65.0107070939813,-79.0656244720328,-63.0454545454545,-49.2032047532555,-48.8859535714729,-64.8689082491583,-78.4181818181818
"614",22,5,135,-65.5848677459254,-77.0013318514628,-59.7272727272727,-50.0000654701434,-51.1716279762274,-61.2593629449254,-80.0957621591964
"615",22,6,135,-63.9398220619626,-78.1961301399838,-61.9,-49.0589274389681,-53.7254841991637,-63.8689386423761,-79.3316893221913
"616",22,7,135,-64.7260221537295,-76.8766551455307,-59.1818181818182,-49.5611184311794,-52.6518873738063,-63.9518479737855,-81.9181818181818
"617",22,8,135,-67.5291342290582,-71.8130091130964,-62.9727272727273,-51.7008502909214,-60.0254841991637,-66.5735752765753,-75.3363636363636
"618",23,3,135,-64.2964358130349,-75.0435437874412,-60.6363636363636,-49.4599412000123,-48.6478014070003,-59.6049086700337,-82.8715655693425
"619",23,4,135,-66.1552405190815,-76.3195136696446,-57.3981719936764,-56.8717789818264,-52.940728769888,-66.0704841871092,-78.5551606820292
"620",23,5,135,-66.8691630857622,-80.1967767281195,-58.7708992664037,-53.4706017506593,-51.4961931999123,-65.3853629148629,-82.6045454545455
"621",23,6,135,-61.3080663913659,-81.0987261613244,-59.0181818181818,-50.9137018337797,-54.9041353896547,-66.6750600348725,-80.2454545454545
"622",23,7,135,-60.09731604724,-78.2383324071643,-60.143626539131,-47.0945062545537,-55.4873320346911,-62.2982720959596,-81.9139439773782
"623",23,8,135,-58.8756132922377,-68.8669176483041,-53.6545454545455,-45.7387835688411,-55.5302593975789,-60.6411811267436,-72.7090909090909
"624",24,3,135,-65.7075950186526,-76.7312006000761,-55.6818181818182,-54.3713865714374,-48.1800296537092,-61.7606660954786,-81.941216704651
"625",24,4,135,-64.5098268597762,-77.3474426538509,-59.7981719936764,-50.8524199324775,-55.2761734307729,-63.8195753968254,-78.941216704651
"626",24,5,135,-63.4243434576177,-78.590918759707,-56.9818181818182,-53.2551668052007,-55.4327865801457,-59.1129996091871,-80.6600137503165
"627",24,6,135,-64.9461904961398,-76.2442000443747,-60.0090909090909,-51.6053957454669,-53.4777816378608,-65.3695146103896,-76.0090909090909
"628",24,7,135,-68.5280904502563,-72.5396352522335,-57.6,-52.9247547948157,-55.5223172078365,-63.959908519721,-81.3157896598295
"629",24,8,135,-65.180567608275,-76.8143119581657,-60.8818181818182,-48.8000654701434,-54.7223172078365,-65.3411811267436,-81.0870246982358
"630",25,3,135,-63.6396585173659,-78.5811909312783,-64.7636363636364,-49.718410758448,-54.1948147366941,-65.6725449134199,-79.0230348864691
"631",25,4,135,-66.4981770203683,-77.3214631028495,-59.6181818181818,-57.4492806493653,-52.5716279762274,-59.1629996091871,-78.9006152274838
"632",25,7,135,-66.7986676541584,-76.4961494775796,-58.7545454545455,-51.2739699740377,-54.6045948773941,-64.8229993085618,-76.914559204862
"633",25,8,135,-63.2422799589044,-77.2662807289663,-58.5963439873528,-53.1561805662449,-55.3782411256002,-61.8709993686869,-77.8363636363636
"634",26,3,135,-68.737344903944,-77.5727659479188,-60.0963439873528,-52.9103336104013,-49.0043651335244,-61.401272005772,-82.7215426521482
"635",26,4,135,-64.9910101242843,-73.7500386751915,-57.7363636363636,-51.3532047532555,-49.0775518939911,-64.3190906084656,-81.2048530682873
"636",26,5,135,-65.6491390268718,-76.558463658551,-58.4090909090909,-46.0925442026085,-51.4134560426153,-61.4689994288119,-80.775165265468
"637",26,6,135,-64.273790312606,-77.5253426316636,-55.0527174482219,-53.0251472052048,-51.7304891414486,-63.5627868566619,-77.4503076137419
"638",26,7,135,-63.8040115706106,-78.0493824182579,-58.2363636363636,-47.3644866545578,-55.4120775793971,-64.1008176106301,-73.8090909090909
"639",26,8,135,-63.0437133381212,-75.6571898198754,-59.3254447209491,-47.347482067543,-51.0893503066698,-64.3639083994709,-78.973342500211
"640",27,3,135,-63.8485041095617,-78.8311909312783,-60.7272727272727,-49.3407456207863,-48.9952742244335,-60.7250904280904,-77.4454545454546
"641",27,7,135,-64.2868542701538,-75.3067362005899,-60.8454545454545,-43.4925442026085,-51.7848048521244,-64.5503024290524,-78.3000687515827
"642",27,8,135,-67.4583934805594,-74.126008557395,-60.9727272727273,-46.9354153454628,-52.2041353896547,-65.5767572450697,-76.9460697729383
"643",28,3,135,-60.5465993576316,-78.8422409423719,-60.7090909090909,-46.2063440363677,-45.0534461580456,-62.0896355820106,-80.1100825018992
"644",28,7,135,-66.3960269515431,-78.222746610323,-62.7181818181818,-45.4516351116995,-47.9938957612153,-66.763454004329,-80.7103213640584
"645",28,8,135,-67.8032948810023,-75.2428875305076,-62.4,-47.8439503740418,-48.0777816378608,-67.9850901274651,-77.4772727272727
"646",29,3,135,-64.4438768827179,-74.1428875305076,-61.0818181818182,-48.7186396987142,-44.7986709596304,-63.8300902777778,-80.8254957964042
"647",29,7,135,-66.6576359048018,-79.9792511668712,-63.4545454545455,-41.2441138441646,-52.0320973485365,-70.6598781265031,-78.2357575757576
"648",29,8,135,-64.5032131087039,-72.3149682150992,-56.9,-43.7615108415684,-48.3364130592123,-60.8997872474747,-77.073342500211
"649",30,3,135,-59.1917268138927,-78.2844528783502,-61.7727272727273,-46.0043819844226,-46.49803115087,-63.6290903078403,-83.6657896598295
"650",30,7,135,-66.2067147844475,-78.936411980353,-62.2818181818182,-47.3463048363759,-50.8364130592123,-65.4311814273689,-77.1278879547565
"651",30,8,135,-65.9848388892214,-78.1695136696447,-56.6,-41.7459124259869,-53.4764031746426,-67.6911811267436,-75.7272727272727
"652",31,3,135,-61.9292785125781,-77.2299074238048,-61.7818181818182,-41.7152714753358,-46.1468824315214,-69.9629996091871,-82.6194122731493
"653",31,7,135,-66.7097450874778,-78.503261947072,-62.3363636363636,-47.8403532103972,-46.8598295635487,-64.584908519721,-81.0223002279058
"654",31,8,135,-72.5706589762004,-78.4734125360544,-58.9909090909091,-40.2338457039067,-44.9584511003304,-68.2442418229918,-79.1285719338229
"655",32,3,135,-68.2972342749416,-77.6376858190286,-61.0909090909091,-44.1716155117036,-41.7589105880699,-68.193969035594,-80.9048530682873
"656",32,4,135,-66.7825541325034,-78.0519881083964,-58.7363636363636,-40.7235775636487,-44.4673122655517,-68.1785143398268,-82.4509228412256
"657",32,5,135,-71.2008177229836,-77.5078267392132,-64.9909090909091,-40.9796926597502,-41.5761734307729,-66.7195450036075,-84.0200275006331
"658",32,6,135,-71.1146176312167,-78.9825034451454,-63.2363636363636,-47.11762593767,-45.307991612591,-69.5210601551227,-81.2363636363636
"659",32,7,135,-69.2091919424661,-78.0688574127111,-64.3981719936764,-41.4209941610483,-46.6438957612153,-69.6443330026455,-81.1909090909091
"660",32,8,135,-65.3149254593333,-77.2928971993055,-60.4727272727273,-39.3032047532555,-45.8402692821486,-68.8320902176527,-85.1054682957711
"661",33,3,135,-70.4122222454964,-77.540291509167,-58.3363636363636,-52.6028123428665,-41.2025271825668,-67.0174842772968,-84.3090909090909
