"","time","posX","posY","orientation","00:14:bf:b1:97:8a","00:0f:a3:39:e1:c0","00:14:bf:3b:c7:c6","00:14:bf:b1:97:81","00:14:bf:b1:97:8d","00:14:bf:b1:97:90","00:0f:a3:39:dd:cd","nas","posXY","angle"
"834","1139694888190",11.76,7.76,175.3,-59,-49,-54,-59,-49,-68,-64,0,"11.76-7.76",180
"835","1139694888694",11.76,7.76,175.3,-55,-49,-57,-60,-55,-67,-62,0,"11.76-7.76",180
"836","1139694888946",11.76,7.76,175.3,-57,-47,-53,-56,-56,-68,-66,0,"11.76-7.76",180
"837","1139694889450",11.76,7.76,175.3,-56,-47,-58,-60,-54.5,-70,-64,0,"11.76-7.76",180
"838","1139694889702",11.76,7.76,175.3,-56,-47,-56,-57,-49,-68,-68,0,"11.76-7.76",180
"839","1139694890206",11.76,7.76,175.3,-58,-48,-53,-59,-49,-68,-64,0,"11.76-7.76",180
"840","1139694890458",11.76,7.76,175.3,-55,-48,-57,-62,-55,-64,-64,0,"11.76-7.76",180
"841","1139694891214",11.76,7.76,175.3,-57,-48,-54,-63,-56,-66,-64,0,"11.76-7.76",180
"842","1139694891466",11.76,7.76,175.3,-57,-49,-53,-58,-51,-66,-63,0,"11.76-7.76",180
"843","1139694891718",11.76,7.76,175.3,-57,-48,-55,-63,-51,-68,-64,0,"11.76-7.76",180
"844","1139694891970",11.76,7.76,175.3,-55,-47,-55,-59,-54,-62,-64,0,"11.76-7.76",180
"845","1139694892474",11.76,7.76,175.3,-56,-48,-53,-58,-51,-63,-65,0,"11.76-7.76",180
"846","1139694892726",11.76,7.76,175.3,-57,-48,-57,-63,-55,-67,-66,0,"11.76-7.76",180
"847","1139694894242",11.76,7.76,175.3,-57,-47,-56,-58,-55,-68,-63,0,"11.76-7.76",180
"848","1139694894494",11.76,7.76,175.3,-57,-47,-54,-58,-55,-69,-66,0,"11.76-7.76",180
"849","1139694894746",11.76,7.76,175.3,-59,-49,-57,-58,-52,-66,-65,0,"11.76-7.76",180
"850","1139694895502",11.76,7.76,175.3,-59,-49,-55,-56,-56,-64,-67,0,"11.76-7.76",180
"851","1139694896006",11.76,7.76,175.3,-57,-47,-56,-59,-55,-62,-66,0,"11.76-7.76",180
"852","1139694896762",11.76,7.76,175.3,-57,-49,-54,-61,-56,-62,-66,0,"11.76-7.76",180
"853","1139694897014",11.76,7.76,175.3,-56,-49,-54,-61,-55,-68,-66,0,"11.76-7.76",180
"854","1139694897266",11.76,7.76,175.3,-56,-49,-51,-62,-50,-66,-65,0,"11.76-7.76",180
"855","1139694898274",11.76,7.76,175.3,-57,-48,-57,-61,-53,-67,-63,0,"11.76-7.76",180
"856","1139694898526",11.76,7.76,175.3,-56.5,-49,-55,-57,-62,-64,-64,0,"11.76-7.76",180
"857","1139694898778",11.76,7.76,175.3,-51,-49,-54,-60,-56,-67,-66,0,"11.76-7.76",180
"858","1139694899030",11.76,7.76,175.3,-56,-49,-55,-60,-56,-66,-64,0,"11.76-7.76",180
"859","1139694899283",11.76,7.76,175.3,-56,-48,-55,-60,-51,-66,-65,0,"11.76-7.76",180
"860","1139694899787",11.76,7.76,175.3,-59,-48,-57,-60,-51,-64,-65,0,"11.76-7.76",180
"861","1139694984388",12.55,7.38,20.9,-62,-42,-49,-56,-47,-67,-69,0,"12.55-7.38",0
"862","1139694985648",12.55,7.38,20.9,-61,-41,-55,-75,-55,-68,-56,0,"12.55-7.38",0
"863","1139694985900",12.55,7.38,20.9,-61,-42,-55,-62,-47,-68,-56,0,"12.55-7.38",0
"864","1139694986656",12.55,7.38,20.9,-62,-41,-48,-54,-54,-69,-57,0,"12.55-7.38",0
"865","1139694987160",12.55,7.38,20.9,-61,-41,-55,-61,-54,-69,-68,0,"12.55-7.38",0
"866","1139694988420",12.55,7.38,20.9,-62,-42,-57,-62,-48,-69,-58,0,"12.55-7.38",0
"867","1139694989428",12.55,7.38,20.9,-62,-41,-50,-54,-55,-71,-56,0,"12.55-7.38",0
"868","1139694989680",12.55,7.38,20.9,-63,-41,-53,-61,-47,-63,-58,0,"12.55-7.38",0
"869","1139694989932",12.55,7.38,20.9,-62,-40,-48,-61,-54.5,-71,-55,0,"12.55-7.38",0
"870","1139694991696",12.55,7.38,20.9,-62.5,-43,-55,-55,-54.5,-69,-67,0,"12.55-7.38",0
"871","1139694991948",12.55,7.38,20.9,-62,-42,-53,-56,-54,-69,-56,0,"12.55-7.38",0
"872","1139694992200",12.55,7.38,20.9,-62,-41,-51,-57,-54.5,-69,-55,0,"12.55-7.38",0
"873","1139694992704",12.55,7.38,20.9,-61,-40,-49,-53,-54,-62,-55,0,"12.55-7.38",0
"874","1139694992956",12.55,7.38,20.9,-62,-41,-53,-63,-48,-69,-57,0,"12.55-7.38",0
"875","1139694993208",12.55,7.38,20.9,-63,-41,-51,-53,-53,-69,-56,0,"12.55-7.38",0
"876","1139694995981",12.55,7.38,20.9,-60,-41,-50,-61,-55,-71,-56,0,"12.55-7.38",0
"877","1139694997493",12.55,7.38,20.9,-61.5,-43,-54,-61,-53.5,-69,-58,0,"12.55-7.38",0
"878","1139694997997",12.55,7.38,20.9,-61,-43,-51,-56,-47,-69,-57,0,"12.55-7.38",0
"879","1139694998753",12.55,7.38,20.9,-61,-40,-51,-62,-48,-70,-69,0,"12.55-7.38",0
"880","1139695000013",12.55,7.38,20.9,-64,-40,-49,-60,-52,-69,-56,0,"12.55-7.38",0
"881","1139695000769",12.55,7.38,20.9,-62,-43,-53,-52,-54,-69,-57,0,"12.55-7.38",0
"882","1139695001525",12.55,7.38,20.9,-62,-41,-54,-54,-53,-68,-56,0,"12.55-7.38",0
"883","1139695002281",12.55,7.38,20.9,-62,-41,-54,-53,-47,-69,-57,0,"12.55-7.38",0
"884","1139695002533",12.55,7.38,20.9,-62,-40,-55,-61,-54,-69,-55,0,"12.55-7.38",0
"885","1139695003037",12.55,7.38,20.9,-61,-41,-49,-61,-53,-70,-55,0,"12.55-7.38",0
"886","1139695003289",12.55,7.38,20.9,-62,-40,-51,-53,-52,-68,-55,0,"12.55-7.38",0
"887","1139695005053",12.55,7.38,20.9,-62,-41,-55,-62,-47,-68,-58,0,"12.55-7.38",0
"888","1139695005557",12.55,7.38,20.9,-62.5,-43,-55,-55,-48,-69,-69,0,"12.55-7.38",0
"889","1139695007069",12.55,7.38,20.9,-62,-43,-51,-56,-47,-69,-56,0,"12.55-7.38",0
"890","1139695007321",12.55,7.38,20.9,-62,-42,-55,-57,-47,-68,-56,0,"12.55-7.38",0
"891","1139695008077",12.55,7.38,20.9,-63,-43,-50,-60,-53,-68,-55,0,"12.55-7.38",0
"892","1139695010597",12.55,7.38,20.9,-74,-42,-52,-61,-54,-69,-55,0,"12.55-7.38",0
"893","1139696024037",12.95,5.25,120.5,-56.5,-56,-52,-59,-58,-71,-78,0,"12.95-5.25",135
"894","1139696024289",12.95,5.25,120.5,-62,-57,-50,-59,-61,-71,-78,0,"12.95-5.25",135
"895","1139696025045",12.95,5.25,120.5,-61,-55,-47,-59,-59,-68,-80,0,"12.95-5.25",135
"896","1139696025549",12.95,5.25,120.5,-56,-56,-47,-59,-61,-68,-71,0,"12.95-5.25",135
"897","1139696025801",12.95,5.25,120.5,-55,-54,-51,-59,-58.5,-72,-73,0,"12.95-5.25",135
"898","1139696027065",12.95,5.25,120.5,-58,-57,-54,-59,-60,-72,-71,0,"12.95-5.25",135
"899","1139696027317",12.95,5.25,120.5,-58,-57,-46,-59,-59,-72,-74,0,"12.95-5.25",135
"900","1139696028325",12.95,5.25,120.5,-59,-44,-46,-71,-60,-79,-80,0,"12.95-5.25",135
"901","1139696029837",12.95,5.25,120.5,-57,-45,-48,-57,-54,-72,-72,0,"12.95-5.25",135
"902","1139696030341",12.95,5.25,120.5,-55,-44,-47,-56,-60.5,-71,-70,0,"12.95-5.25",135
"903","1139696030593",12.95,5.25,120.5,-58,-45,-49,-55,-58,-71,-73,0,"12.95-5.25",135
"904","1139696030845",12.95,5.25,120.5,-57,-45,-48,-56,-56,-72,-71,0,"12.95-5.25",135
"905","1139696031853",12.95,5.25,120.5,-61,-61,-45,-56,-57,-72.5,-76,0,"12.95-5.25",135
"906","1139696032105",12.95,5.25,120.5,-56,-57,-51,-57,-59,-70,-76,0,"12.95-5.25",135
"907","1139696032357",12.95,5.25,120.5,-55,-58,-45,-58,-59,-70,-71,0,"12.95-5.25",135
"908","1139696033617",12.95,5.25,120.5,-60,-60,-49,-57,-55,-69,-76,0,"12.95-5.25",135
"909","1139696035129",12.95,5.25,120.5,-58,-58,-45,-56,-60,-67.5,-70,0,"12.95-5.25",135
"910","1139696036142",12.95,5.25,120.5,-56,-58,-50,-53,-57,-68,-71,0,"12.95-5.25",135
"911","1139696036646",12.95,5.25,120.5,-58,-44,-45,-57.5,-57,-68,-76,0,"12.95-5.25",135
"912","1139696036898",12.95,5.25,120.5,-56,-44,-51,-58,-56,-69,-76,0,"12.95-5.25",135
"913","1139696038158",12.95,5.25,120.5,-58,-45,-51,-57,-57,-66.5,-76,0,"12.95-5.25",135
"914","1139696039166",12.95,5.25,120.5,-56,-43,-46,-57,-58,-68,-71,0,"12.95-5.25",135
"915","1139696040678",12.95,5.25,120.5,-58,-44,-51,-58,-59,-67,-69,0,"12.95-5.25",135
"916","1139696041182",12.95,5.25,120.5,-56,-43,-51,-52,-59,-68,-72,0,"12.95-5.25",135
"917","1139696041434",12.95,5.25,120.5,-57,-43,-46,-56,-56,-69,-73,0,"12.95-5.25",135
"918","1139696042694",12.95,5.25,120.5,-56,-44,-47,-53,-58.5,-69,-73,0,"12.95-5.25",135
"919","1139696042946",12.95,5.25,120.5,-58,-44,-45.5,-57,-56,-68,-71,0,"12.95-5.25",135
"920","1139696043198",12.95,5.25,120.5,-62,-44,-46,-56,-60,-75,-73,0,"12.95-5.25",135
"921","1139696043702",12.95,5.25,120.5,-56,-57,-51,-56,-57,-67,-71,0,"12.95-5.25",135
"922","1139696043954",12.95,5.25,120.5,-64,-43,-52,-56,-57,-67,-72,0,"12.95-5.25",135
"923","1139696045972",12.95,5.25,120.5,-57,-44,-46,-56,-57,-69,-76,0,"12.95-5.25",135
"924","1139696046474",12.95,5.25,120.5,-61,-58,-52,-58,-56,-68,-74,0,"12.95-5.25",135
"925","1139696046826",12.95,5.25,120.5,-57,-57,-50,-52,-58,-68,-76,0,"12.95-5.25",135
"926","1139696047078",12.95,5.25,120.5,-56,-57,-46,-57,-58,-68,-70,0,"12.95-5.25",135
"927","1139696047330",12.95,5.25,120.5,-57,-44,-47,-56,-58,-58,-73,0,"12.95-5.25",135
"928","1139696047834",12.95,5.25,120.5,-57,-55,-46,-53,-60,-69,-70,0,"12.95-5.25",135
"929","1139696048338",12.95,5.25,120.5,-56,-43,-47,-56,-59,-69,-72,0,"12.95-5.25",135
"930","1139696049348",12.95,5.25,120.5,-54,-58,-46,-52,-56.5,-69,-69,0,"12.95-5.25",135
"931","1139696049850",12.95,5.25,120.5,-55,-58,-47,-56,-54,-69,-70,0,"12.95-5.25",135
"932","1139696050606",12.95,5.25,120.5,-57,-45,-47,-58,-59,-75,-76,0,"12.95-5.25",135
"933","1139696127411",12.16,5.25,73,-52,-52,-50,-54,-57,-67,-78,0,"12.16-5.25",90
"934","1139696127663",12.16,5.25,73,-52,-53,-50,-59,-55,-69,-66,0,"12.16-5.25",90
"935","1139696127915",12.16,5.25,73,-58,-49,-53,-58,-57,-68,-64,0,"12.16-5.25",90
"936","1139696128167",12.16,5.25,73,-58,-53,-51,-58,-55,-68,-65,0,"12.16-5.25",90
"937","1139696128923",12.16,5.25,73,-60,-55,-49,-52,-57,-67,-65,0,"12.16-5.25",90
"938","1139696130435",12.16,5.25,73,-52,-49,-51,-57,-57,-65,-59,0,"12.16-5.25",90
"939","1139696133460",12.16,5.25,73,-52,-49,-48,-64,-54,-68,-58,0,"12.16-5.25",90
"940","1139696136484",12.16,5.25,73,-60,-50,-53,-59,-57,-64,-66,0,"12.16-5.25",90
"941","1139696138248",12.16,5.25,73,-52,-49,-50,-58,-57,-67,-64,0,"12.16-5.25",90
"942","1139696138500",12.16,5.25,73,-50,-49,-49,-59,-57,-67,-58,0,"12.16-5.25",90
"943","1139696140012",12.16,5.25,73,-52,-51,-49,-59,-51,-68,-76,0,"12.16-5.25",90
"944","1139696141272",12.16,5.25,73,-60,-51,-49,-59,-64,-67.5,-77,0,"12.16-5.25",90
"945","1139696141524",12.16,5.25,73,-50,-54,-47,-59,-53,-66,-78,0,"12.16-5.25",90
"946","1139696141776",12.16,5.25,73,-52,-54,-45,-69,-57,-66,-79,0,"12.16-5.25",90
"947","1139696142028",12.16,5.25,73,-51,-50,-46,-70,-58,-64,-67,0,"12.16-5.25",90
"948","1139696142784",12.16,5.25,73,-58,-54,-61,-69,-58,-67,-66,0,"12.16-5.25",90
"949","1139696144804",12.16,5.25,73,-52,-51,-47,-59,-56,-67,-67,0,"12.16-5.25",90
"950","1139696145308",12.16,5.25,73,-51,-51,-49,-59,-54,-67,-78,0,"12.16-5.25",90
"951","1139696146568",12.16,5.25,73,-50,-51,-53,-57,-57.5,-68,-59,0,"12.16-5.25",90
"952","1139696147324",12.16,5.25,73,-56,-53,-50,-59,-55,-67,-76,0,"12.16-5.25",90
"953","1139696148333",12.16,5.25,73,-52,-55,-49,-58,-58,-68,-76,0,"12.16-5.25",90
"954","1139696148585",12.16,5.25,73,-52,-52,-46,-59,-56,-62,-66,0,"12.16-5.25",90
"955","1139696151105",12.16,5.25,73,-57.5,-54,-49,-58,-57,-68,-69,0,"12.16-5.25",90
"956","1139696151357",12.16,5.25,73,-51.5,-50,-52,-69,-56,-68,-58,0,"12.16-5.25",90
"957","1139696152873",12.16,5.25,73,-59,-49,-50,-69,-58,-67,-67,0,"12.16-5.25",90
"958","1139696153377",12.16,5.25,73,-52,-50,-52,-56,-56,-66,-78,0,"12.16-5.25",90
"959","1139696153629",12.16,5.25,73,-52,-49,-47,-57,-59,-67,-81,0,"12.16-5.25",90
"960","1140717851514",1.52,9.32,7,-50,-50,-62,-66,-62,-53,-69,0,"1.52-9.32",0
"961","1140717851766",1.52,9.32,7,-48,-49,-63,-70,-62,-47,-63,0,"1.52-9.32",0
"962","1140717852018",1.52,9.32,7,-49,-49,-62,-63,-64,-48,-63,0,"1.52-9.32",0
"963","1140717852270",1.52,9.32,7,-49,-49,-61,-68,-63,-48.5,-65,0,"1.52-9.32",0
"964","1140717852522",1.52,9.32,7,-49,-49,-60,-68,-63,-50,-64,0,"1.52-9.32",0
"965","1140717853578",1.52,9.32,7,-51,-50,-63,-64,-66,-48,-66,0,"1.52-9.32",0
"966","1140717853842",1.52,9.32,7,-50,-50,-62,-72,-64,-51,-67,0,"1.52-9.32",0
"967","1140717854094",1.52,9.32,7,-48,-49,-63,-73,-63,-52,-64,0,"1.52-9.32",0
"968","1140717854850",1.52,9.32,7,-49,-49,-63,-69,-65,-49,-68,0,"1.52-9.32",0
"969","1140717855354",1.52,9.32,7,-51,-49,-62,-69,-65,-48,-65,0,"1.52-9.32",0
"970","1140717855606",1.52,9.32,7,-52,-50,-63,-65,-64,-48,-66,0,"1.52-9.32",0
"971","1140717856110",1.52,9.32,7,-50,-49,-64,-71,-64,-49,-67,0,"1.52-9.32",0
"972","1140717856614",1.52,9.32,7,-50,-49,-61,-65,-64,-52,-67,0,"1.52-9.32",0
"973","1140717856866",1.52,9.32,7,-50,-50,-64,-68,-65,-48,-67,0,"1.52-9.32",0
"974","1140717857878",1.52,9.32,7,-49,-50,-63,-64,-63,-48,-67,0,"1.52-9.32",0
"975","1140717858382",1.52,9.32,7,-49,-49,-60,-68,-64,-50,-64,0,"1.52-9.32",0
"976","1140717858642",1.52,9.32,7,-50,-54,-62.5,-69,-64,-49,-64,0,"1.52-9.32",0
"977","1140717858894",1.52,9.32,7,-49,-50,-61,-71,-65,-49,-64,0,"1.52-9.32",0
"978","1140717860682",1.52,9.32,7,-50,-49,-75,-66,-66,-50,-64,0,"1.52-9.32",0
"979","1140717860934",1.52,9.32,7,-50,-49,-63,-64,-66,-48,-66,0,"1.52-9.32",0
"980","1140717861438",1.52,9.32,7,-50,-52,-63,-64,-66,-50,-62,0,"1.52-9.32",0
"981","1140717862446",1.52,9.32,7,-49,-53,-63,-68,-66,-51,-67,0,"1.52-9.32",0
"982","1140717862698",1.52,9.32,7,-48,-50,-61,-69,-64,-49,-64,0,"1.52-9.32",0
"983","1140717863458",1.52,9.32,7,-50,-53,-76,-66,-64,-49,-66,0,"1.52-9.32",0
"984","1140717864466",1.52,9.32,7,-49,-48,-63,-67,-65,-48,-62,0,"1.52-9.32",0
"985","1140717864718",1.52,9.32,7,-50,-54,-63,-70,-64,-50,-65,0,"1.52-9.32",0
"986","1140717865474",1.52,9.32,7,-50,-49,-63,-65,-65,-49,-65,0,"1.52-9.32",0
"987","1140717866491",1.52,9.32,7,-50,-52,-63,-65,-66,-48,-68,0,"1.52-9.32",0
"988","1140717866743",1.52,9.32,7,-51,-53,-63,-65,-65,-49,-65,0,"1.52-9.32",0
"989","1140717867251",1.52,9.32,7,-49,-53,-76,-66,-66,-50,-63,0,"1.52-9.32",0
"990","1140717867755",1.52,9.32,7,-51,-49,-64,-68,-65,-48,-66,0,"1.52-9.32",0
"991","1140717868259",1.52,9.32,7,-50,-49,-63,-68,-66,-50,-65,0,"1.52-9.32",0
"992","1140717868771",1.52,9.32,7,-51,-52,-62,-68,-66,-49,-64,0,"1.52-9.32",0
"993","1140717869787",1.52,9.32,7,-49,-52,-63,-70,-66,-47,-66,0,"1.52-9.32",0
"994","1140717870543",1.52,9.32,7,-51,-49,-64,-65,-66,-47,-66,0,"1.52-9.32",0
"995","1140717870795",1.52,9.32,7,-49,-49,-66.5,-69,-66,-48,-68,0,"1.52-9.32",0
"996","1140717871047",1.52,9.32,7,-50,-49,-64,-64,-67,-50,-66,0,"1.52-9.32",0
"997","1140717871551",1.52,9.32,7,-49,-50,-63,-64,-65,-51,-68,0,"1.52-9.32",0
"998","1140717871803",1.52,9.32,7,-50,-53,-63,-70,-65,-48,-67,0,"1.52-9.32",0
"999","1140717872819",1.52,9.32,7,-52,-49,-62,-65,-66,-50,-65,0,"1.52-9.32",0
"1000","1140717873071",1.52,9.32,7,-50,-49,-61,-68,-67,-50,-63,0,"1.52-9.32",0
"1001","1140717873827",1.52,9.32,7,-50,-49,-64,-68,-66,-48,-64,0,"1.52-9.32",0
"1002","1140717874591",1.52,9.32,7,-50,-49,-63,-65,-66,-51,-64,0,"1.52-9.32",0
"1003","1140717874843",1.52,9.32,7,-50,-49,-63,-71,-66,-52,-63,0,"1.52-9.32",0
"1004","1140717875095",1.52,9.32,7,-51,-52,-75,-69,-65,-48,-64,0,"1.52-9.32",0
"1005","1140717875347",1.52,9.32,7,-52,-53,-63,-69,-66,-50,-64,0,"1.52-9.32",0
"1006","1140717875607",1.52,9.32,7,-51,-52,-63,-69,-66,-51,-65,0,"1.52-9.32",0
"1007","1140717876111",1.52,9.32,7,-50,-50,-62,-69,-65,-50,-63,0,"1.52-9.32",0
"1008","1140717878379",1.52,9.32,7,-51,-52,-62,-70,-65,-49,-66,0,"1.52-9.32",0
"1009","1140717878883",1.52,9.32,7,-50,-50,-63,-65,-65,-49,-66,0,"1.52-9.32",0
"1010","1140717940927",2.49,7.6,316.7,-42,-58,-66.5,-68,-62,-42,-75,0,"2.49-7.6",315
"1011","1140717941435",2.49,7.6,316.7,-41,-58,-65,-70,-63,-44,-77,0,"2.49-7.6",315
"1012","1140717941687",2.49,7.6,316.7,-41,-57,-67,-69,-64,-42,-76,0,"2.49-7.6",315
"1013","1140717942191",2.49,7.6,316.7,-44,-57,-65,-69,-63,-43,-65,0,"2.49-7.6",315
"1014","1140717942443",2.49,7.6,316.7,-42,-56,-67,-70,-64,-43,-75,0,"2.49-7.6",315
"1015","1140717942947",2.49,7.6,316.7,-42,-58,-64,-65,-64,-42,-63,0,"2.49-7.6",315
"1016","1140717943199",2.49,7.6,316.7,-44,-57,-66,-69,-62,-46,-70,0,"2.49-7.6",315
"1017","1140717943703",2.49,7.6,316.7,-45,-58,-67,-68,-64,-42,-61,0,"2.49-7.6",315
"1018","1140717943955",2.49,7.6,316.7,-45,-57,-67,-69,-62,-45,-66,0,"2.49-7.6",315
"1019","1140717944211",2.49,7.6,316.7,-46,-59,-65,-70,-63,-43,-61,0,"2.49-7.6",315
"1020","1140717945220",2.49,7.6,316.7,-45,-59,-67,-68.5,-63,-43,-62,0,"2.49-7.6",315
"1021","1140717945471",2.49,7.6,316.7,-42,-59,-67,-68,-63,-42,-65,0,"2.49-7.6",315
"1022","1140717946480",2.49,7.6,316.7,-43,-58,-67,-65,-61,-43,-65,0,"2.49-7.6",315
"1023","1140717946988",2.49,7.6,316.7,-44.5,-59,-67,-69,-62,-43,-67,0,"2.49-7.6",315
"1024","1140717947492",2.49,7.6,316.7,-45,-60,-64,-69,-65,-47,-68,0,"2.49-7.6",315
"1025","1140717949004",2.49,7.6,316.7,-45,-60,-66,-69,-66,-45,-69,0,"2.49-7.6",315
"1026","1140717950012",2.49,7.6,316.7,-43,-58,-65,-69,-61,-44,-70,0,"2.49-7.6",315
"1027","1140717950264",2.49,7.6,316.7,-45,-58,-67,-68,-62,-43,-64,0,"2.49-7.6",315
"1028","1140717951024",2.49,7.6,316.7,-45,-60,-67,-67,-62,-46,-68,0,"2.49-7.6",315
"1029","1140717951276",2.49,7.6,316.7,-46,-60,-65,-67,-67,-48,-67,0,"2.49-7.6",315
"1030","1140717951528",2.49,7.6,316.7,-42,-57,-64,-68,-62,-48,-68,0,"2.49-7.6",315
"1031","1140717953040",2.49,7.6,316.7,-45,-59,-64,-67,-62,-43,-77,0,"2.49-7.6",315
"1032","1140717953544",2.49,7.6,316.7,-45,-59,-64,-66,-62,-46,-77,0,"2.49-7.6",315
"1033","1140717953796",2.49,7.6,316.7,-44,-60,-64,-69,-63,-48,-65,0,"2.49-7.6",315
"1034","1140717954048",2.49,7.6,316.7,-43,-60,-64,-65,-62,-44,-77,0,"2.49-7.6",315
"1035","1140717956064",2.49,7.6,316.7,-44,-60,-63,-65,-62.5,-46,-78,0,"2.49-7.6",315
"1036","1140717956820",2.49,7.6,316.7,-46,-59,-62,-66,-63,-43,-77,0,"2.49-7.6",315
"1037","1140717957676",2.49,7.6,316.7,-45,-60,-66,-65,-63,-43,-69,0,"2.49-7.6",315
"1038","1140717957928",2.49,7.6,316.7,-45,-59,-63,-66,-64,-46,-68,0,"2.49-7.6",315
"1039","1140717958432",2.49,7.6,316.7,-42,-60,-62,-68,-62,-42,-68,0,"2.49-7.6",315
"1040","1140717959188",2.49,7.6,316.7,-45,-59,-65,-66,-63,-45,-69,0,"2.49-7.6",315
"1041","1140717959440",2.49,7.6,316.7,-45,-59,-66,-68,-62,-45,-69,0,"2.49-7.6",315
"1042","1140717959692",2.49,7.6,316.7,-46,-59,-66,-65,-62,-46,-69,0,"2.49-7.6",315
"1043","1140717960204",2.49,7.6,316.7,-45,-59,-66,-68,-62,-42,-69,0,"2.49-7.6",315
"1044","1140717960456",2.49,7.6,316.7,-45,-58,-65,-66,-62,-43,-76,0,"2.49-7.6",315
"1045","1140717960708",2.49,7.6,316.7,-44,-57,-64,-69,-62,-44,-77,0,"2.49-7.6",315
"1046","1140717960960",2.49,7.6,316.7,-45,-59,-66,-65,-62,-45,-68,0,"2.49-7.6",315
"1047","1140717961716",2.49,7.6,316.7,-45,-60,-63,-66,-63,-46,-69,0,"2.49-7.6",315
"1048","1140717962221",2.49,7.6,316.7,-43,-59,-64,-68,-63,-43,-76,0,"2.49-7.6",315
"1049","1140717962725",2.49,7.6,316.7,-42,-60,-66,-66,-63,-46,-69,0,"2.49-7.6",315
"1050","1140717963485",2.49,7.6,316.7,-45,-58,-65,-66,-63,-45,-74,0,"2.49-7.6",315
"1051","1140717964493",2.49,7.6,316.7,-41,-58,-65,-67,-63,-43,-76,0,"2.49-7.6",315
"1052","1140717965501",2.49,7.6,316.7,-45,-58,-63,-66,-63,-46,-63,0,"2.49-7.6",315
"1053","1140717966005",2.49,7.6,316.7,-43,-58,-64,-66,-62,-45,-69,0,"2.49-7.6",315
"1054","1140717966509",2.49,7.6,316.7,-41,-59,-67,-69,-62,-42,-69,0,"2.49-7.6",315
"1055","1140717966761",2.49,7.6,316.7,-46,-58,-64,-66,-64,-46,-68,0,"2.49-7.6",315
"1056","1140717967013",2.49,7.6,316.7,-46,-59,-66,-66,-62,-42,-76,0,"2.49-7.6",315
"1057","1140718024080",1.58,5.26,187,-39,-57,-62,-54,-59,-60,-74,0,"1.58-5.26",180
"1058","1140718024584",1.58,5.26,187,-41,-55,-63,-54,-60,-58,-74,0,"1.58-5.26",180
"1059","1140718025088",1.58,5.26,187,-41,-42,-66,-54,-60,-59,-72,0,"1.58-5.26",180
"1060","1140718026097",1.58,5.26,187,-40,-43,-63,-54,-61,-67,-77,0,"1.58-5.26",180
"1061","1140718026853",1.58,5.26,187,-42,-54,-65,-54,-61,-58,-73,0,"1.58-5.26",180
"1062","1140718027105",1.58,5.26,187,-37,-41,-64,-56,-64,-67.5,-61,0,"1.58-5.26",180
"1063","1140718028621",1.58,5.26,187,-42,-55,-66,-55,-62,-69,-77,0,"1.58-5.26",180
"1064","1140718028873",1.58,5.26,187,-39,-55,-66,-55,-61,-62,-70,0,"1.58-5.26",180
"1065","1140718029125",1.58,5.26,187,-43,-55,-66,-57,-62,-62,-68,0,"1.58-5.26",180
"1066","1140718029377",1.58,5.26,187,-38,-56,-65,-55,-62,-62,-70,0,"1.58-5.26",180
"1067","1140718030133",1.58,5.26,187,-38,-43,-63,-57,-61,-69,-72,0,"1.58-5.26",180
"1068","1140718030485",1.58,5.26,187,-43,-42,-61,-55,-64,-61,-76,0,"1.58-5.26",180
"1069","1140718030741",1.58,5.26,187,-40.5,-42,-64,-55,-61,-72,-76,0,"1.58-5.26",180
"1070","1140718031245",1.58,5.26,187,-43,-55,-65,-55,-62,-61,-69,0,"1.58-5.26",180
"1071","1140718032253",1.58,5.26,187,-42,-55,-66,-56,-62,-69,-78,0,"1.58-5.26",180
"1072","1140718033261",1.58,5.26,187,-38,-44,-66,-57,-62,-62,-78,0,"1.58-5.26",180
"1073","1140718034017",1.58,5.26,187,-43,-43,-62,-55,-65,-67,-77,0,"1.58-5.26",180
"1074","1140718034521",1.58,5.26,187,-38,-56,-66,-55,-61,-63,-77,0,"1.58-5.26",180
"1075","1140718035025",1.58,5.26,187,-42,-56,-66,-56,-61,-68,-77,0,"1.58-5.26",180
"1076","1140718035529",1.58,5.26,187,-38.6666666666667,-42,-64,-55,-62,-62,-78,0,"1.58-5.26",180
"1077","1140718036285",1.58,5.26,187,-39,-55,-66,-56,-64,-69,-70,0,"1.58-5.26",180
"1078","1140718036537",1.58,5.26,187,-42.5,-56,-66,-56,-62,-60,-72,0,"1.58-5.26",180
"1079","1140718037297",1.58,5.26,187,-38,-55,-64,-56,-62,-62,-73,0,"1.58-5.26",180
"1080","1140718037801",1.58,5.26,187,-41,-55,-62,-54,-60,-60,-77,0,"1.58-5.26",180
"1081","1140718038305",1.58,5.26,187,-43,-54,-59,-69,-61,-61,-71,0,"1.58-5.26",180
"1082","1140718038809",1.58,5.26,187,-38,-42,-59,-56,-61,-62,-77,0,"1.58-5.26",180
"1083","1140718039313",1.58,5.26,187,-38,-43,-68,-57,-66,-61,-61,0,"1.58-5.26",180
"1084","1140718040325",1.58,5.26,187,-42,-43,-61,-68,-60,-61,-76,0,"1.58-5.26",180
"1085","1140718040577",1.58,5.26,187,-41,-55,-61,-66,-61,-61,-72,0,"1.58-5.26",180
"1086","1140718040930",1.58,5.26,187,-42,-55,-65,-56,-66,-61,-73,0,"1.58-5.26",180
