"","time","posX","posY","orientation","00:14:bf:b1:97:8a","00:14:bf:b1:97:90","00:0f:a3:39:e1:c0","00:14:bf:b1:97:8d","00:14:bf:b1:97:81","00:14:bf:3b:c7:c6","00:0f:a3:39:dd:cd","nas","posXY","angle"
"5085","1139651109510",1,5,90.3,-40,-63,-51,-66,-64,-62,-72,0,"1.0-5.0",90
"5086","1139651110014",1,5,90.3,-35,-63,-51,-66,-65,-66,-73,0,"1.0-5.0",90
"5087","1139651110518",1,5,90.3,-35,-64,-51,-67,-65,-65,-73,0,"1.0-5.0",90
"5088","1139651112282",1,5,90.3,-35,-65,-58,-67,-64,-63,-72,0,"1.0-5.0",90
"5089","1139651113542",1,5,90.3,-36,-63,-58,-69,-64,-64,-66,0,"1.0-5.0",90
"5090","1139651114802",1,5,90.3,-36,-60,-51,-68,-68,-62,-73,0,"1.0-5.0",90
"5091","1139651115306",1,5,90.3,-35,-61,-58,-68,-64,-63,-73,0,"1.0-5.0",90
"5092","1139651115810",1,5,90.3,-36,-65,-58,-65,-63,-62,-66,0,"1.0-5.0",90
"5093","1139651116818",1,5,90.3,-40,-64,-58,-68,-63,-65,-71,0,"1.0-5.0",90
"5094","1139651144100",1,5,135.7,-42,-54,-57,-63,-69,-65,-70,0,"1.0-5.0",135
"5095","1139651144352",1,5,135.7,-41,-56,-56,-65,-67,-64,-69,0,"1.0-5.0",135
"5096","1139651144856",1,5,135.7,-62,-56,-59,-61,-63,-66,-69,0,"1.0-5.0",135
"5097","1139651145360",1,5,135.7,-39,-57,-54,-62,-59,-63,-70,0,"1.0-5.0",135
"5098","1139651145868",1,5,135.7,-41,-53,-52,-65,-59,-69,-69,0,"1.0-5.0",135
"5099","1139651146372",1,5,135.7,-35.5,-47,-51,-63,-62,-62,-68,0,"1.0-5.0",135
"5100","1139651146876",1,5,135.7,-43,-52,-55,-64,-61,-61,-67,0,"1.0-5.0",135
"5101","1139651147884",1,5,135.7,-38,-52,-51,-64,-63,-65,-68,0,"1.0-5.0",135
"5102","1139651148136",1,5,135.7,-39,-54,-51,-67,-59,-68,-69,0,"1.0-5.0",135
"5103","1139651148892",1,5,135.7,-41,-52,-51,-63,-62,-64,-67,0,"1.0-5.0",135
"5104","1139651149144",1,5,135.7,-38,-53,-50,-63,-58,-65,-66,0,"1.0-5.0",135
"5105","1139651149396",1,5,135.7,-37,-53,-52,-67,-61,-65,-66,0,"1.0-5.0",135
"5106","1139651149900",1,5,135.7,-41,-52,-51,-63,-58,-64,-69,0,"1.0-5.0",135
"5107","1139651150404",1,5,135.7,-38,-52,-56,-65,-63,-64,-66,0,"1.0-5.0",135
"5108","1139651150656",1,5,135.7,-44,-51,-51,-63,-61,-67,-64,0,"1.0-5.0",135
"5109","1139651151160",1,5,135.7,-42,-53,-56,-65,-59,-64,-70,0,"1.0-5.0",135
"5110","1139651151412",1,5,135.7,-37,-52,-57,-65,-63,-62,-65,0,"1.0-5.0",135
"5111","1139651151664",1,5,135.7,-38,-53,-56,-63,-59,-62,-64,0,"1.0-5.0",135
"5112","1139651151916",1,5,135.7,-39,-53,-50,-63,-59,-63,-67,0,"1.0-5.0",135
"5113","1139651152421",1,5,135.7,-44,-52,-56,-62,-62,-67,-68,0,"1.0-5.0",135
"5114","1139651153177",1,5,135.7,-43,-53,-57,-61,-63,-62,-65,0,"1.0-5.0",135
"5115","1139651153429",1,5,135.7,-38,-46,-55,-62,-63,-63,-69,0,"1.0-5.0",135
"5116","1139651155193",1,5,135.7,-44,-51,-50,-62,-62,-63,-66,0,"1.0-5.0",135
"5117","1139651156705",1,5,135.7,-42,-53,-57,-62,-61,-67,-68,0,"1.0-5.0",135
"5118","1139651156957",1,5,135.7,-42,-52,-51,-63,-62,-62,-69,0,"1.0-5.0",135
"5119","1139651157461",1,5,135.7,-43,-52,-51,-64,-66.5,-63,-67,0,"1.0-5.0",135
"5120","1139651157713",1,5,135.7,-44,-51,-52,-62,-63,-63,-66,0,"1.0-5.0",135
"5121","1139651157965",1,5,135.7,-38,-51,-52,-62,-63,-63,-67,0,"1.0-5.0",135
"5122","1139651158975",1,5,135.7,-36,-47,-55,-63,-65,-62,-63,0,"1.0-5.0",135
"5123","1139651159981",1,5,135.7,-37,-48,-57,-63,-61,-62,-67,0,"1.0-5.0",135
"5124","1139651160233",1,5,135.7,-45,-51,-52,-63,-64,-62,-64,0,"1.0-5.0",135
"5125","1139651161997",1,5,135.7,-44,-52,-51,-63,-60,-64,-69,0,"1.0-5.0",135
"5126","1139651163509",1,5,135.7,-44,-51.5,-50,-64,-61,-62,-64,0,"1.0-5.0",135
"5127","1139651163761",1,5,135.7,-38,-46,-50,-63,-60,-62,-64,0,"1.0-5.0",135
"5128","1139651164013",1,5,135.7,-37,-51,-51,-63,-62,-63,-65,0,"1.0-5.0",135
"5129","1139651165529",1,5,135.7,-37,-54,-56,-67,-63,-63,-69,0,"1.0-5.0",135
"5130","1139651167041",1,5,135.7,-41,-54,-52,-67,-61,-63,-68,0,"1.0-5.0",135
"5131","1139651167293",1,5,135.7,-38,-53,-51,-65,-63,-63,-69,0,"1.0-5.0",135
"5132","1139651167797",1,5,135.7,-41,-53,-52,-64,-62,-63,-67,0,"1.0-5.0",135
"5133","1139651168301",1,5,135.7,-43,-53,-57,-66,-59,-63,-67,0,"1.0-5.0",135
"5134","1139651170070",1,5,135.7,-44,-51,-51,-63,-63,-62,-68,0,"1.0-5.0",135
"5135","1139651171078",1,5,135.7,-44,-47,-52,-63,-61,-61,-67,0,"1.0-5.0",135
"5136","1139651187527",1,5,179.8,-40,-66.5,-55,-57,-72,-67,-67,0,"1.0-5.0",180
"5137","1139651188035",1,5,179.8,-49,-60,-54,-61,-64,-64,-68,0,"1.0-5.0",180
"5138","1139651189295",1,5,179.8,-43,-56,-43,-59,-62,-61,-67,0,"1.0-5.0",180
"5139","1139651190051",1,5,179.8,-42,-56,-43,-59,-65,-66,-66,0,"1.0-5.0",180
"5140","1139651191315",1,5,179.8,-48,-54,-44,-60,-65,-66,-66,0,"1.0-5.0",180
"5141","1139651192323",1,5,179.8,-47,-52,-45,-60,-67,-65,-69,0,"1.0-5.0",180
"5142","1139651192575",1,5,179.8,-45,-54,-44,-59,-64,-63,-67,0,"1.0-5.0",180
"5143","1139651192827",1,5,179.8,-45,-55,-44,-61,-66,-66,-66,0,"1.0-5.0",180
"5144","1139651193079",1,5,179.8,-48.5,-54,-44,-59,-66,-66,-64,0,"1.0-5.0",180
"5145","1139651193835",1,5,179.8,-47,-53,-58,-58,-70,-65,-64,0,"1.0-5.0",180
"5146","1139651195095",1,5,179.8,-47,-55,-44,-60,-71,-64,-64,0,"1.0-5.0",180
"5147","1139651195347",1,5,179.8,-47,-53,-45,-61,-66,-65,-65,0,"1.0-5.0",180
"5148","1139651195851",1,5,179.8,-47,-56,-46,-60,-69,-64,-64,0,"1.0-5.0",180
"5149","1139651196103",1,5,179.8,-43.5,-55,-57,-59,-67,-63,-65,0,"1.0-5.0",180
"5150","1139651196607",1,5,179.8,-42,-56,-45,-60,-69,-60,-70,0,"1.0-5.0",180
"5151","1139651197111",1,5,179.8,-42,-52,-59,-60,-70,-64,-67,0,"1.0-5.0",180
"5152","1139651197363",1,5,179.8,-44,-55,-45,-59.5,-68,-63,-66,0,"1.0-5.0",180
"5153","1139651198123",1,5,179.8,-45,-54,-44,-61,-62,-61,-64,0,"1.0-5.0",180
"5154","1139651198375",1,5,179.8,-44,-55,-44,-61,-63,-62,-65,0,"1.0-5.0",180
"5155","1139651198879",1,5,179.8,-46.5,-59,-43,-59,-62,-62,-64,0,"1.0-5.0",180
"5156","1139651199383",1,5,179.8,-47,-57,-44,-59,-66,-67,-67,0,"1.0-5.0",180
"5157","1139651199635",1,5,179.8,-48,-57,-43,-60,-65,-66,-65,0,"1.0-5.0",180
"5158","1139651200896",1,5,179.8,-42,-58,-59,-59,-60,-67,-64,0,"1.0-5.0",180
"5159","1139651201400",1,5,179.8,-48,-51,-43,-61,-66,-67,-64,0,"1.0-5.0",180
"5160","1139651202156",1,5,179.8,-44,-54,-44,-58,-63,-62,-64,0,"1.0-5.0",180
"5161","1139651203416",1,5,179.8,-44,-52,-45,-60,-71,-64,-70,0,"1.0-5.0",180
"5162","1139651204932",1,5,179.8,-44,-50,-59,-60,-64,-66,-64,0,"1.0-5.0",180
"5163","1139651205436",1,5,179.8,-45,-58,-43,-61,-67,-69,-67,0,"1.0-5.0",180
"5164","1139651205688",1,5,179.8,-44,-56,-44,-60,-66,-63,-66,0,"1.0-5.0",180
"5165","1139651207200",1,5,179.8,-45,-55,-59,-60,-66,-63,-67,0,"1.0-5.0",180
"5166","1139651207704",1,5,179.8,-44,-56,-60,-59,-66,-66,-65,0,"1.0-5.0",180
"5167","1139651207956",1,5,179.8,-46,-56,-43,-60,-69,-62,-65,0,"1.0-5.0",180
"5168","1139651208964",1,5,179.8,-43,-55,-43,-58,-66,-67,-64,0,"1.0-5.0",180
"5169","1139651209972",1,5,179.8,-44,-51,-44,-58,-66,-67,-64,0,"1.0-5.0",180
"5170","1139651210476",1,5,179.8,-44,-51,-43,-59,-67,-67,-65,0,"1.0-5.0",180
"5171","1139651210980",1,5,179.8,-44,-52,-43,-59,-66,-68,-66,0,"1.0-5.0",180
"5172","1139651211736",1,5,179.8,-46,-56,-44,-59,-67,-65,-64,0,"1.0-5.0",180
"5173","1139651211988",1,5,179.8,-45,-55,-43,-58,-67,-66,-64,0,"1.0-5.0",180
"5174","1139651212492",1,5,179.8,-44.3333333333333,-56,-60,-60,-68,-66,-64,0,"1.0-5.0",180
"5175","1139651214256",1,5,179.8,-44,-56,-44,-59,-62,-62,-64,0,"1.0-5.0",180
"5176","1139651247154",1,5,225.3,-35,-63,-46,-55,-63,-62,-71,0,"1.0-5.0",225
"5177","1139651248163",1,5,225.3,-36,-67,-49,-62,-61,-61,-69,0,"1.0-5.0",225
"5178","1139651248919",1,5,225.3,-47,-65,-47,-59,-66,-67,-73,0,"1.0-5.0",225
"5179","1139651249423",1,5,225.3,-37,-63,-46,-61,-60,-63,-69,0,"1.0-5.0",225
"5180","1139651250179",1,5,225.3,-41,-63,-44,-63,-60,-63,-69,0,"1.0-5.0",225
"5181","1139651250935",1,5,225.3,-38,-58,-43,-58,-66,-63,-69,0,"1.0-5.0",225
"5182","1139651251443",1,5,225.3,-36,-52,-47,-58,-66,-60,-70,0,"1.0-5.0",225
"5183","1139651253207",1,5,225.3,-39,-61,-44,-57,-56,-63,-72,0,"1.0-5.0",225
"5184","1139651253459",1,5,225.3,-44,-62,-44,-58,-66,-66,-74,0,"1.0-5.0",225
"5185","1139651254719",1,5,225.3,-36,-54,-46,-58,-59,-67,-75,0,"1.0-5.0",225
"5186","1139651254971",1,5,225.3,-37,-62,-46,-57,-66,-60,-68,0,"1.0-5.0",225
"5187","1139651255223",1,5,225.3,-36.5,-61,-45,-62,-59,-63,-69,0,"1.0-5.0",225
"5188","1139651258499",1,5,225.3,-35,-58,-46,-63,-59,-61,-69,0,"1.0-5.0",225
"5189","1139651258751",1,5,225.3,-36,-62,-46,-57,-68,-67,-73,0,"1.0-5.0",225
"5190","1139651259003",1,5,225.3,-36,-53,-46,-58,-69,-63,-70.5,0,"1.0-5.0",225
"5191","1139651259759",1,5,225.3,-34,-62,-44,-57,-57,-60,-69,0,"1.0-5.0",225
"5192","1139651260263",1,5,225.3,-43,-63,-47,-58,-68,-63,-70,0,"1.0-5.0",225
"5193","1139651261023",1,5,225.3,-43,-62,-44,-57,-58,-63,-69,0,"1.0-5.0",225
"5194","1139651261275",1,5,225.3,-43,-59,-44,-59,-56,-58,-69,0,"1.0-5.0",225
"5195","1139651261779",1,5,225.3,-44,-63,-45,-59,-59,-58,-68,0,"1.0-5.0",225
"5196","1139651262031",1,5,225.3,-37,-60,-45,-58,-57,-63,-69,0,"1.0-5.0",225
"5197","1139651262787",1,5,225.3,-37,-61,-47,-60,-59,-60,-71,0,"1.0-5.0",225
"5198","1139651263543",1,5,225.3,-38,-60,-46,-59,-59,-63,-71,0,"1.0-5.0",225
"5199","1139651264300",1,5,225.3,-38,-54,-45,-61,-56,-63,-69,0,"1.0-5.0",225
"5200","1139651265056",1,5,225.3,-42,-59,-45,-61,-59,-61,-73,0,"1.0-5.0",225
"5201","1139651265812",1,5,225.3,-36,-67,-46,-57,-61,-63,-78,0,"1.0-5.0",225
"5202","1139651266064",1,5,225.3,-36,-61,-46,-63,-61,-63,-71,0,"1.0-5.0",225
"5203","1139651267172",1,5,224.9,-37,-65,-46,-62,-60,-60,-72,0,"1.0-5.0",225
"5204","1139651268180",1,5,224.9,-38,-61,-48,-61,-58,-61,-66,0,"1.0-5.0",225
"5205","1139651268684",1,5,224.9,-39,-59,-47,-59,-58,-59,-69,0,"1.0-5.0",225
"5206","1139651269692",1,5,224.9,-37,-61,-46,-59,-54,-60,-67,0,"1.0-5.0",225
"5207","1139651269944",1,5,224.9,-37,-62,-46,-57,-57,-62,-71,0,"1.0-5.0",225
"5208","1139651270200",1,5,224.9,-37,-58,-46,-62,-59,-58,-67,0,"1.0-5.0",225
"5209","1139651271208",1,5,224.9,-37,-59,-47,-59,-57,-59,-71,0,"1.0-5.0",225
"5210","1139651271460",1,5,224.9,-38,-60,-45,-59,-54,-69,-67,0,"1.0-5.0",225
"5211","1139651271712",1,5,224.9,-46,-61,-45,-60,-56,-57,-67,0,"1.0-5.0",225
"5212","1139651272216",1,5,224.9,-38,-61,-47,-58,-62,-69,-70,0,"1.0-5.0",225
"5213","1139651272468",1,5,224.9,-37,-61,-46,-60,-68,-59,-70,0,"1.0-5.0",225
"5214","1139651273728",1,5,224.9,-37,-60,-45,-60,-56,-61,-71,0,"1.0-5.0",225
"5215","1139651307906",1,5,270.5,-43,-55,-51,-61,-64,-68,-74,0,"1.0-5.0",270
"5216","1139651308410",1,5,270.5,-33,-60,-55,-66,-63,-67,-78,0,"1.0-5.0",270
"5217","1139651308662",1,5,270.5,-44,-59,-51,-65,-63,-68,-79,0,"1.0-5.0",270
"5218","1139651309418",1,5,270.5,-45,-58,-54,-66,-64,-68,-75,0,"1.0-5.0",270
"5219","1139651310426",1,5,270.5,-45,-57,-51,-65,-63,-67,-79,0,"1.0-5.0",270
"5220","1139651311434",1,5,270.5,-33,-57,-53,-66,-62,-68,-76,0,"1.0-5.0",270
"5221","1139651311939",1,5,270.5,-34,-57,-52,-67,-63,-68,-81,0,"1.0-5.0",270
"5222","1139651312191",1,5,270.5,-46,-53,-52,-67,-63,-66,-75,0,"1.0-5.0",270
"5223","1139651312443",1,5,270.5,-34,-52,-52,-64,-63,-66,-72,0,"1.0-5.0",270
"5224","1139651313451",1,5,270.5,-32,-55,-51,-62,-63,-67,-77,0,"1.0-5.0",270
"5225","1139651313703",1,5,270.5,-32,-53,-53,-69,-62,-66,-81,0,"1.0-5.0",270
"5226","1139651313955",1,5,270.5,-32,-55,-53,-62,-62,-69,-77,0,"1.0-5.0",270
"5227","1139651314207",1,5,270.5,-33,-56,-52,-64,-62,-67,-75,0,"1.0-5.0",270
"5228","1139651315217",1,5,270.5,-43,-58,-56,-64,-61,-69,-78,0,"1.0-5.0",270
"5229","1139651317231",1,5,270.5,-33,-54,-57,-64,-65,-65,-79,0,"1.0-5.0",270
"5230","1139651318491",1,5,270.5,-34,-58,-58,-64,-68,-63,-79,0,"1.0-5.0",270
"5231","1139651318743",1,5,270.5,-33,-59,-53,-65,-64,-64,-78,0,"1.0-5.0",270
"5232","1139651318995",1,5,270.5,-35,-53,-57,-64,-66,-69,-76,0,"1.0-5.0",270
"5233","1139651319499",1,5,270.5,-33,-58,-52,-64,-65,-64,-75,0,"1.0-5.0",270
"5234","1139651320003",1,5,270.5,-33.5,-59,-57,-65,-63,-85,-76,0,"1.0-5.0",270
"5235","1139651320255",1,5,270.5,-34,-66,-52,-64,-64,-70,-74,0,"1.0-5.0",270
"5236","1139651320759",1,5,270.5,-33.5,-59,-57,-65,-64,-68.5,-77,0,"1.0-5.0",270
"5237","1139651322271",1,5,270.5,-35,-57,-52,-66,-63,-67,-76,0,"1.0-5.0",270
"5238","1139651323279",1,5,270.5,-46,-52,-56,-66,-64,-67,-78,0,"1.0-5.0",270
"5239","1139651323783",1,5,270.5,-45,-59,-56,-67,-64,-68,-75,0,"1.0-5.0",270
"5240","1139651324035",1,5,270.5,-33,-58,-54,-65,-60,-69,-75,0,"1.0-5.0",270
"5241","1139651324287",1,5,270.5,-35,-58,-56,-66,-62,-69,-78,0,"1.0-5.0",270
"5242","1139651324791",1,5,270.5,-45,-52,-55,-65,-63,-69,-80,0,"1.0-5.0",270
"5243","1139651325295",1,5,270.5,-34,-58,-56,-64,-63,-66,-77,0,"1.0-5.0",270
"5244","1139651326051",1,5,270.5,-46,-53,-56,-64,-62,-69,-75,0,"1.0-5.0",270
"5245","1139651326303",1,5,270.5,-46,-58,-55,-66,-65,-69,-75,0,"1.0-5.0",270
"5246","1139651327059",1,5,270.5,-45,-58,-52,-65,-64,-68,-75,0,"1.0-5.0",270
"5247","1139651328067",1,5,270.5,-34,-57,-51,-66,-64,-67,-76,0,"1.0-5.0",270
"5248","1139651328572",1,5,270.5,-35,-52,-56,-66,-65,-70,-77,0,"1.0-5.0",270
"5249","1139651331596",1,5,270.5,-34,-58,-55,-67,-65,-67,-73,0,"1.0-5.0",270
"5250","1139651331848",1,5,270.5,-35,-53,-56,-66,-63,-68,-73,0,"1.0-5.0",270
"5251","1139651332100",1,5,270.5,-34,-56,-56,-67,-65,-70,-76,0,"1.0-5.0",270
"5252","1139651333612",1,5,270.5,-35,-53,-55,-66,-64,-67,-74,0,"1.0-5.0",270
"5253","1139651367094",1,5,315.5,-40,-52,-57,-63,-67,-68,-67,0,"1.0-5.0",315
"5254","1139651367346",1,5,315.5,-41,-54,-54,-61,-67,-70,-70,0,"1.0-5.0",315
"5255","1139651367598",1,5,315.5,-41,-51,-55,-60,-66,-67,-67,0,"1.0-5.0",315
"5256","1139651368606",1,5,315.5,-55,-54,-55,-64,-62,-63,-67,0,"1.0-5.0",315
"5257","1139651368858",1,5,315.5,-43,-51,-60,-64,-68,-69,-69,0,"1.0-5.0",315
"5258","1139651369110",1,5,315.5,-45,-49,-60,-65,-69,-72,-63,0,"1.0-5.0",315
"5259","1139651369870",1,5,315.5,-40,-52,-57,-67,-63,-70,-63,0,"1.0-5.0",315
"5260","1139651371130",1,5,315.5,-40,-52,-62,-62,-60,-72,-69,0,"1.0-5.0",315
"5261","1139651371382",1,5,315.5,-42,-51,-60,-62,-62,-71,-65,0,"1.0-5.0",315
"5262","1139651371634",1,5,315.5,-40,-48,-62,-62,-57,-70.5,-68,0,"1.0-5.0",315
"5263","1139651373146",1,5,315.5,-38,-61,-58,-62,-64,-70,-62,0,"1.0-5.0",315
"5264","1139651373398",1,5,315.5,-42,-46,-57,-62,-63,-70,-65,0,"1.0-5.0",315
"5265","1139651373650",1,5,315.5,-41,-50,-57,-62,-69,-69,-65,0,"1.0-5.0",315
"5266","1139651374658",1,5,315.5,-39,-47,-59,-62,-67,-70,-62,0,"1.0-5.0",315
"5267","1139651375918",1,5,315.5,-40,-57,-58,-62,-62,-72,-69,0,"1.0-5.0",315
"5268","1139651376675",1,5,315.5,-40,-51,-62,-63,-63,-69,-65,0,"1.0-5.0",315
"5269","1139651376927",1,5,315.5,-43,-51,-59,-61,-61,-71,-67,0,"1.0-5.0",315
"5270","1139651377179",1,5,315.5,-42,-48,-58,-61,-65,-69,-69,0,"1.0-5.0",315
"5271","1139651378439",1,5,315.5,-39,-52,-57,-62,-62,-70,-65,0,"1.0-5.0",315
"5272","1139651379195",1,5,315.5,-40,-51,-62,-62,-64,-68,-68,0,"1.0-5.0",315
"5273","1139651379951",1,5,315.5,-39,-51,-63,-67,-63,-68,-67,0,"1.0-5.0",315
"5274","1139651380203",1,5,315.5,-43,-47,-62,-61,-61,-72,-65,0,"1.0-5.0",315
"5275","1139651380455",1,5,315.5,-40,-53,-57,-62,-60,-69,-66,0,"1.0-5.0",315
"5276","1139651380707",1,5,315.5,-43,-52,-58,-63,-70,-70,-66,0,"1.0-5.0",315
"5277","1139651380959",1,5,315.5,-39,-47,-58,-62,-62,-69,-66,0,"1.0-5.0",315
"5278","1139651381715",1,5,315.5,-42,-53,-61,-66,-63,-69,-65,0,"1.0-5.0",315
"5279","1139651382219",1,5,315.5,-43,-47,-57,-62,-61,-70,-65,0,"1.0-5.0",315
"5280","1139651382975",1,5,315.5,-42,-49,-58,-66,-63,-68,-64,0,"1.0-5.0",315
"5281","1139651384235",1,5,315.5,-43,-52,-62,-61,-61,-89,-67,0,"1.0-5.0",315
"5282","1139651385243",1,5,315.5,-42,-53,-62,-62,-60,-84,-65,0,"1.0-5.0",315
"5283","1139651385495",1,5,315.5,-39,-47,-62,-61,-70,-71,-63,0,"1.0-5.0",315
"5284","1139651386251",1,5,315.5,-47,-50,-53,-61,-66,-65,-69,0,"1.0-5.0",315
"5285","1139651386755",1,5,315.5,-46.5,-49,-54,-60,-64,-70,-67,0,"1.0-5.0",315
"5286","1139651387259",1,5,315.5,-41,-51,-53,-63,-63,-64,-69,0,"1.0-5.0",315
"5287","1139651387767",1,5,315.5,-45,-47,-55,-61,-61,-68,-69,0,"1.0-5.0",315
"5288","1139651388019",1,5,315.5,-43,-50,-56,-61,-61,-71,-65,0,"1.0-5.0",315
"5289","1139651388271",1,5,315.5,-40,-49,-61,-64,-62,-73,-67,0,"1.0-5.0",315
"5290","1139651389783",1,5,315.5,-40,-50,-57,-62,-67,-70,-67,0,"1.0-5.0",315
"5291","1139651390035",1,5,315.5,-44,-50,-56,-62,-61,-68,-66,0,"1.0-5.0",315
"5292","1139651390287",1,5,315.5,-41,-50,-56,-61,-61,-69,-66,0,"1.0-5.0",315
"5293","1139651390541",1,5,315.5,-44,-51,-58,-62,-61,-69,-64,0,"1.0-5.0",315
"5294","1139651391296",1,5,315.5,-40,-50,-59,-61,-61,-71,-65,0,"1.0-5.0",315
"5295","1139651392304",1,5,315.5,-40,-52,-57,-61,-62,-70.5,-64,0,"1.0-5.0",315
"5296","1139651392556",1,5,315.5,-39.5,-51,-57,-61,-60,-70,-62,0,"1.0-5.0",315
"5297","1139651393060",1,5,315.5,-41,-52,-57,-61,-62,-71,-64,0,"1.0-5.0",315
"5298","1139651393312",1,5,315.5,-43,-52,-55,-61,-63,-69,-64,0,"1.0-5.0",315
"5299","1139651393816",1,5,315.5,-43,-51,-60,-61,-60,-70,-66,0,"1.0-5.0",315
"5300","1139651435278",2,5,0.4,-49.5,-52,-47,-61,-62,-67,-65,0,"2.0-5.0",0
"5301","1139651436286",2,5,0.4,-46,-57,-47,-63,-64,-66,-67,0,"2.0-5.0",0
"5302","1139651437802",2,5,0.4,-56,-63,-50,-58,-62,-68,-68,0,"2.0-5.0",0
"5303","1139651438306",2,5,0.4,-56,-57,-49,-61,-63,-63,-69,0,"2.0-5.0",0
"5304","1139651438558",2,5,0.4,-44,-62,-60,-58,-63,-69,-72,0,"2.0-5.0",0
"5305","1139651438810",2,5,0.4,-55,-56,-60,-60,-60,-66,-64,0,"2.0-5.0",0
"5306","1139651440831",2,5,0.4,-55,-66,-49,-61,-61,-62,-68,0,"2.0-5.0",0
"5307","1139651441335",2,5,0.4,-45,-62,-57,-60,-63,-67,-68,0,"2.0-5.0",0
"5308","1139651441587",2,5,0.4,-56,-61,-58,-59,-58,-68,-62,0,"2.0-5.0",0
"5309","1139651442091",2,5,0.4,-52,-60,-49,-61,-63,-69,-72,0,"2.0-5.0",0
"5310","1139651443099",2,5,0.4,-53,-63,-50,-59,-61,-63,-72,0,"2.0-5.0",0
"5311","1139651443603",2,5,0.4,-51,-57,-59,-59,-59,-71,-72,0,"2.0-5.0",0
"5312","1139651444107",2,5,0.4,-48.5,-61,-50,-61,-61,-67,-69,0,"2.0-5.0",0
"5313","1139651444611",2,5,0.4,-53,-58,-57,-59,-62,-65,-69,0,"2.0-5.0",0
"5314","1139651444863",2,5,0.4,-44,-61,-49,-60,-60,-62,-67,0,"2.0-5.0",0
"5315","1139651445367",2,5,0.4,-43,-56,-49,-60,-62,-62,-69,0,"2.0-5.0",0
"5316","1139651445875",2,5,0.4,-55,-57,-50,-60,-59,-65,-72,0,"2.0-5.0",0
"5317","1139651446379",2,5,0.4,-43,-62,-50,-59,-61,-65,-68,0,"2.0-5.0",0
"5318","1139651446631",2,5,0.4,-55,-62,-49,-59,-60,-66,-68,0,"2.0-5.0",0
"5319","1139651447387",2,5,0.4,-55,-57,-49,-58,-62,-72,-69,0,"2.0-5.0",0
"5320","1139651448651",2,5,0.4,-44,-60,-59,-59,-60,-68,-68,0,"2.0-5.0",0
"5321","1139651449155",2,5,0.4,-55,-57,-50,-60,-61,-69,-69,0,"2.0-5.0",0
"5322","1139651450163",2,5,0.4,-44,-60,-49,-59,-62,-67,-68,0,"2.0-5.0",0
"5323","1139651450667",2,5,0.4,-55.5,-62,-50,-60,-60,-62,-71,0,"2.0-5.0",0
"5324","1139651451423",2,5,0.4,-55,-60,-59,-59,-61,-70,-71,0,"2.0-5.0",0
"5325","1139651451675",2,5,0.4,-49.5,-60,-49,-57,-62,-68,-67,0,"2.0-5.0",0
"5326","1139651451927",2,5,0.4,-43,-58,-49,-59,-60,-61,-69,0,"2.0-5.0",0
"5327","1139651452179",2,5,0.4,-53,-60,-50,-59,-62,-73,-68,0,"2.0-5.0",0
"5328","1139651452431",2,5,0.4,-54,-60,-50,-60,-60,-72,-67,0,"2.0-5.0",0
"5329","1139651453439",2,5,0.4,-54,-54,-49,-60,-60,-68,-69,0,"2.0-5.0",0
"5330","1139651453943",2,5,0.4,-55,-60,-50,-60,-62,-68,-67,0,"2.0-5.0",0
"5331","1139651454195",2,5,0.4,-56,-58,-50,-60,-63,-65,-69,0,"2.0-5.0",0
"5332","1139651454447",2,5,0.4,-56,-55,-49,-60,-58,-71,-69,0,"2.0-5.0",0
"5333","1139651454699",2,5,0.4,-58,-53,-50,-60,-61,-71,-71,0,"2.0-5.0",0
"5334","1139651455708",2,5,0.4,-56,-57,-49,-59,-59,-73,-69,0,"2.0-5.0",0
"5335","1139651456716",2,5,0.4,-55,-57,-50,-60,-60,-64,-68,0,"2.0-5.0",0
"5336","1139651456968",2,5,0.4,-87,-58,-50,-59,-62,-68,-68,0,"2.0-5.0",0
"5337","1139651457724",2,5,0.4,-55,-58,-48,-58,-62,-69,-68,0,"2.0-5.0",0
"5338","1139651457976",2,5,0.4,-56,-59,-49,-59,-63,-68,-66,0,"2.0-5.0",0
"5339","1139651458328",2,5,0.4,-54,-56,-50,-57,-62,-67,-70,0,"2.0-5.0",0
"5340","1139651458580",2,5,0.4,-45,-54,-49,-59,-62,-67,-69,0,"2.0-5.0",0
"5341","1139651459336",2,5,0.4,-43,-56,-49,-59,-62,-65,-69,0,"2.0-5.0",0
"5342","1139651459840",2,5,0.4,-55,-59,-49,-77,-61,-61,-66,0,"2.0-5.0",0
"5343","1139651460092",2,5,0.4,-55,-58,-49,-58,-61,-66,-70,0,"2.0-5.0",0
"5344","1139651460344",2,5,0.4,-44,-62,-84,-58,-58,-61,-69,0,"2.0-5.0",0
"5345","1139651460596",2,5,0.4,-54,-62,-49,-59,-62,-65,-67,0,"2.0-5.0",0
"5346","1139651460848",2,5,0.4,-54,-61,-49,-59,-62,-64,-69,0,"2.0-5.0",0
"5347","1139651461352",2,5,0.4,-55,-65,-49,-59,-60,-63,-71,0,"2.0-5.0",0
"5348","1139651461856",2,5,0.4,-44.5,-58,-49,-59,-63,-70,-70,0,"2.0-5.0",0
"5349","1139651462360",2,5,0.4,-54,-56,-59,-59,-61,-63,-68,0,"2.0-5.0",0
